epoch,train_loss,train_acc,val_loss,val_acc,lr
43,0.03940286588790035,0.9885057471264368,0.012741248631802276,0.9958677685950413,0.00025
44,0.049527133190197414,0.986737400530504,0.011315172439033872,0.9958677685950413,0.000125
45,0.03888645274836362,0.9902740937223696,0.0032558619890521133,1.0,0.000125
46,0.024912644334336716,0.9973474801061007,0.001956215028536267,1.0,0.000125
47,0.025577360318864966,0.9946949602122016,0.001109696551868769,1.0,0.000125
48,0.0332446486403413,0.9938107869142352,0.0023142178621271365,1.0,0.000125
49,0.02404797190856304,0.9920424403183024,0.0015791127209749828,1.0,0.000125
50,0.023936597106667033,0.995579133510168,0.0034863775590358932,1.0,0.000125
51,0.02600689311730029,0.9938107869142352,0.0016727275244704273,1.0,6.25e-05
52,0.030404436295385993,0.9973474801061007,0.001888339866187485,1.0,6.25e-05
53,0.02951127368994683,0.9964633068081344,0.004554070885950006,1.0,6.25e-05
54,0.029236514010951647,0.9938107869142352,0.002105738304883496,1.0,6.25e-05
55,0.0261452866222147,0.995579133510168,0.0013348511866819882,1.0,3.125e-05
56,0.017163492678265252,0.9982316534040672,0.0011489985859682273,1.0,3.125e-05
57,0.02407298439324798,0.9964633068081344,0.0010614364950586694,1.0,3.125e-05
58,0.021870150448524688,0.9964633068081344,0.0016232093274700387,1.0,3.125e-05
59,0.020864582474810375,0.9973474801061007,0.001461585077792305,1.0,3.125e-05
60,0.011432607949708911,0.9973474801061007,0.0014040223495236912,1.0,3.125e-05
61,0.015887554345041462,0.9964633068081344,0.0012404841777537484,1.0,1.5625e-05
62,0.022030152579458433,0.995579133510168,0.0012551106911656868,1.0,1.5625e-05
63,0.023939077932511932,0.9929266136162688,0.001213947960122297,1.0,1.5625e-05
64,0.017123895733321626,0.9964633068081344,0.0012407512267224572,1.0,1.5625e-05
65,0.020978187628347297,0.9973474801061007,0.0011950736859508344,1.0,7.8125e-06
66,0.026376022787634564,0.9946949602122016,0.0010562178765986792,1.0,7.8125e-06
67,0.019231653312912045,0.9964633068081344,0.001055379577142161,1.0,7.8125e-06
68,0.019456622373167785,0.9973474801061007,0.0011247331071786932,1.0,7.8125e-06
69,0.027811519076156734,0.995579133510168,0.0012166583852782679,1.0,7.8125e-06
70,0.0222478231174705,0.995579133510168,0.0012358215825176656,1.0,7.8125e-06
71,0.017172101913901106,0.9964633068081344,0.001034073157847882,1.0,7.8125e-06
72,0.01482501225426602,0.9946949602122016,0.0011860130801902744,1.0,7.8125e-06
73,0.02458928068926859,0.9938107869142352,0.0009608782718354001,1.0,7.8125e-06
74,0.016958564604285884,0.9964633068081344,0.0009581099411060534,1.0,7.8125e-06
75,0.01860177016896908,0.9982316534040672,0.000982861816782667,1.0,7.8125e-06
76,0.017199016766578198,0.9946949602122016,0.0009895951025401318,1.0,7.8125e-06
77,0.016878018732932844,0.9973474801061007,0.0010668080860702224,1.0,7.8125e-06
78,0.02767813290796876,0.9946949602122016,0.001251392209340804,1.0,3.90625e-06
79,0.024843091409073717,0.9929266136162688,0.0012327936804670699,1.0,3.90625e-06
80,0.02449024190889897,0.9982316534040672,0.0012163243740104925,1.0,3.90625e-06
81,0.017525320481010784,0.9973474801061007,0.0011838441573522424,1.0,3.90625e-06
82,0.020339317819487328,0.9946949602122016,0.001230504350850657,1.0,1.953125e-06
83,0.015145992413681959,0.9964633068081344,0.0011956671557625158,1.0,1.953125e-06
84,0.01970933636223896,0.9938107869142352,0.0011919086115115586,1.0,1.953125e-06
