train_loss,train_acc,val_loss,val_acc,lr,best_epoch,best_val_loss
0.052473320891696935,0.9849690539345711,0.016882416884576486,1.0,0.0025,52,0.0024226409968081094
0.0584880257343213,0.9840848806366048,0.005300019328936565,1.0,0.0025,52,0.0024226409968081094
0.05153404667670489,0.9858532272325375,0.005348919361660426,1.0,0.0025,52,0.0024226409968081094
0.05894665389752409,0.986737400530504,0.003606667924934059,1.0,0.0025,52,0.0024226409968081094
0.05192526905022555,0.986737400530504,0.005776035106810164,1.0,0.0025,52,0.0024226409968081094
0.05422959815970994,0.9858532272325375,0.006649141546246434,1.0,0.0025,52,0.0024226409968081094
0.06254816230528129,0.982316534040672,0.01277847205286784,1.0,0.0025,52,0.0024226409968081094
0.06164317033611811,0.9814323607427056,0.004376352426003326,1.0,0.00125,52,0.0024226409968081094
0.047790783970467716,0.9858532272325375,0.004083098737861623,1.0,0.00125,52,0.0024226409968081094
0.05251364827577674,0.9849690539345711,0.0035332365939008794,1.0,0.00125,52,0.0024226409968081094
0.04136835406250283,0.9902740937223696,0.00317020611144787,1.0,0.00125,52,0.0024226409968081094
0.05635662137091845,0.9885057471264368,0.003084289839429673,1.0,0.00125,52,0.0024226409968081094
0.050281128641069726,0.9876215738284704,0.0053839629442885145,1.0,0.00125,52,0.0024226409968081094
0.04973871507257829,0.9876215738284704,0.005804782641920731,1.0,0.00125,52,0.0024226409968081094
0.04691308769739169,0.986737400530504,0.003043564271243397,1.0,0.00125,52,0.0024226409968081094
0.04017117985785271,0.9902740937223696,0.007824259458017374,1.0,0.00125,52,0.0024226409968081094
0.044380384017272824,0.986737400530504,0.004157347317923568,1.0,0.00125,52,0.0024226409968081094
0.038614420297660206,0.9938107869142352,0.0025547134366717713,1.0,0.00125,52,0.0024226409968081094
0.052292459464865014,0.9849690539345711,0.003499179841827386,1.0,0.00125,52,0.0024226409968081094
0.03414893113562523,0.9911582670203359,0.004656886518355613,1.0,0.00125,52,0.0024226409968081094
0.04177847419059271,0.9876215738284704,0.005577400247835792,1.0,0.00125,52,0.0024226409968081094
0.04501041946529183,0.9902740937223696,0.004882624239106624,1.0,0.000625,52,0.0024226409968081094
0.03713005941252493,0.9902740937223696,0.002593368692092659,1.0,0.000625,52,0.0024226409968081094
0.037219162337040604,0.9885057471264368,0.003566700712131136,1.0,0.000625,52,0.0024226409968081094
0.0394314763479587,0.9893899204244032,0.0036123260482376026,1.0,0.000625,52,0.0024226409968081094
0.048785485690385495,0.9876215738284704,0.0024226409968081094,1.0,0.000625,52,0.0024226409968081094
0.04449418483089547,0.9929266136162688,0.0045938571753395985,1.0,0.000625,52,0.0024226409968081094
0.05045293679890724,0.986737400530504,0.0034120841440552275,1.0,0.000625,52,0.0024226409968081094
0.0422071128174544,0.9876215738284704,0.002640343225014604,1.0,0.000625,52,0.0024226409968081094
0.03329429167440568,0.9911582670203359,0.003458114795979451,1.0,0.0003125,52,0.0024226409968081094
0.034652059500877255,0.9902740937223696,0.003438671005982136,1.0,0.0003125,52,0.0024226409968081094
0.0361144153827803,0.9920424403183024,0.0028996870599009776,1.0,0.0003125,52,0.0024226409968081094
0.033907763363511874,0.9911582670203359,0.002896427450132025,1.0,0.0003125,52,0.0024226409968081094
0.04967250712512342,0.9858532272325375,0.002957564967199544,1.0,0.00015625,52,0.0024226409968081094
0.031001014297352122,0.9929266136162688,0.0025822794438178135,1.0,0.00015625,52,0.0024226409968081094
0.028484051620586058,0.9946949602122016,0.003570136393820636,1.0,0.00015625,52,0.0024226409968081094
